Empire names must begin with a letter.\r\n;Empire names must begin with a letter.\r\n
Empire score averages:\r\n;Empire score averages:\r\n
Empires belonging to immortals cannot engage in diplomacy.\r\n;Empires belonging to immortals cannot engage in diplomacy.\r\n
Enter what?\r\n;Enter what?\r\n
Error editing type.\r\n;Error editing type.\r\n
Error saving: unknown save type %s.\r\n;Error saving: unknown save type %s.\r\n
Error showing type.\r\n;Error showing type.\r\n
Evolution %d changed to %.2f percent.\r\n;Evolution %d changed to %.2f percent.\r\n
Evolution %d changed to type %s.\r\n;Evolution %d changed to type %s.\r\n
Evolution %d changed to value %s.\r\n;Evolution %d changed to value %s.\r\n
Evolution %d now becomes sector %d %s.\r\n;Evolution %d now becomes sector %d %s.\r\n
Evolution information:\r\n;Evolution information:\r\n
Exchange all of what?\r\n;Exchange all of what?\r\n
Exchange what for coins?\r\n;Exchange what for coins?\r\n
Execute whom?\r\n;Execute whom?\r\n
Exit %d (%s) door keywords set to: %s\r\n;Exit %d (%s) door keywords set to: %s\r\n
Exit %d (%s) keywords and door removed.\r\n;Exit %d (%s) keywords and door removed.\r\n
Exit %d (%s) target changed to [%d] %s.\r\n;Exit %d (%s) target changed to [%d] %s.\r\n
Exit %d direction changed to %s.\r\n;Exit %d direction changed to %s.\r\n
Exit deleted. Target room not deleted.\r\n;Exit deleted. Target room not deleted.\r\n
Exits:\r\n%s;Exits:\r\n%s
Extra data:\r\n;Extra data:\r\n
Extra description %d keywords changed to: %s\r\n;Extra description %d keywords changed to: %s\r\n
Extra flags   : &g%s&0\r\n;Extra flags   : &g%s&0\r\n
Faction %d deleted.\r\n;Faction %d deleted.\r\n
Factions aren't allowed to have relations with themselves.\r\n;Factions aren't allowed to have relations with themselves.\r\n
Factions:\r\n;Factions:\r\n
Failed to find a good random spot to send you.\r\n;Failed to find a good random spot to send you.\r\n
Fame: %d, Greatness: %d\r\n;Fame: %d, Greatness: %d\r\n
Fame: %d\r\n;Fame: %d\r\n
Feed how much blood?\r\n;Feed how much blood?\r\n
Feed whom how much blood?\r\n;Feed whom how much blood?\r\n
Fight length: %d:%02d (%d second%s)\r\n;Fight length: %d:%02d (%d second%s)\r\n
Fight message toggles:\r\n;Fight message toggles:\r\n
Fills for %d hour%s.\r\n;Fills for %d hour%s.\r\n
Fills for: %d hour%s\r\n;Fills for: %d hour%s\r\n
Finish which quest (use 'quest list' to see quests you're on)?\r\n;Finish which quest (use 'quest list' to see quests you're on)?\r\n
Fires at a speed of %.2f for %d damage.\r\n;Fires at a speed of %.2f for %d damage.\r\n
First free %s vnum: %d\r\n;First free %s vnum: %d\r\n
Fish in what direction?\r\n;Fish in what direction?\r\n
Flags: &c%s&0\r\n;Flags: &c%s&0\r\n
Flags: %s\r\n;Flags: %s\r\n
Force whom to do what command?\r\n;Force whom to do what command?\r\n
Forgive whom?r\n;Forgive whom?r\n
Found no %ss in that range.\r\n;Found no %ss in that range.\r\n
Frontier traits: %s\r\n;Frontier traits: %s\r\n
Functions: &g%s&0\r\n;Functions: &g%s&0\r\n
Functions: &y%s&0\r\n;Functions: &y%s&0\r\n
Gear %d changed to %s.\r\n;Gear %d changed to %s.\r\n
Gear %d changed to vnum %d (%s).\r\n;Gear %d changed to vnum %d (%s).\r\n
gear change <number> <slot | vnum> <new value>\r\n;gear change <number> <slot | vnum> <new value>\r\n
Gear copied from %s %d.\r\n;Gear copied from %s %d.\r\n
gear copy <from type> <from vnum>\r\n;gear copy <from type> <from vnum>\r\n
Gear rating: [&g%.2f%s&0], VNum: [&g%5d&0], Type: &c%s&0\r\n;Gear rating: [&g%.2f%s&0], VNum: [&g%5d&0], Type: &c%s&0\r\n
Gear rating: %.1f\r\n;Gear rating: %.1f\r\n
gear remove <number | all>\r\n;gear remove <number | all>\r\n
Gear:\r\n%s;Gear:\r\n%s
Generated %d numbers of size %d:\r\n;Generated %d numbers of size %d:\r\n
Get %s info on what?\r\n;Get %s info on what?\r\n
Get all of what?\r\n;Get all of what?\r\n
Get info on which quest? You can use 'quest list' to list quests you're on, or\r\n'quest start' to see ones available here.\r\n;Get info on which quest? You can use 'quest list' to list quests you're on, or\r\n'quest start' to see ones available here.\r\n
Global %d deleted.\r\n;Global %d deleted.\r\n
Global context: %ld\r\n;Global context: %ld\r\n
Global Variables: %s\r\n;Global Variables: %s\r\n
Global Variables:\r\n;Global Variables:\r\n
Global VNum: [&c%d&0], Type: [&c%s&0], Name: '&c%s&0'\r\n;Global VNum: [&c%d&0], Type: [&c%s&0], Name: '&c%s&0'\r\n
Globals:\r\n;Globals:\r\n
GRANTS: &g%s&0\r\n;GRANTS: &g%s&0\r\n
Greatest empire: %s\r\n;Greatest empire: %s\r\n
Greatness: %d\r\n;Greatness: %d\r\n
Group must be a letter (or may be blank).\r\n;Group must be a letter (or may be blank).\r\n
Group must be a letter or 'none'.\r\n;Group must be a letter or 'none'.\r\n
Harness whom to what?\r\n;Harness whom to what?\r\n
Has %d charges remaining.\r\n;Has %d charges remaining.\r\n
Heals dealt: %d (%.2f hps)\r\n;Heals dealt: %d (%.2f hps)\r\n
Heals taken: %d (%.2f hps)\r\n;Heals taken: %d (%.2f hps)\r\n
Health: [&g%d&0/&g%d&0]  Move: [&g%d&0/&g%d&0]  Mana: [&g%d&0/&g%d&0]  Blood: [&g%d&0/&g%d&0]\r\n;Health: [&g%d&0/&g%d&0]  Move: [&g%d&0/&g%d&0]  Mana: [&g%d&0/&g%d&0]  Blood: [&g%d&0/&g%d&0]\r\n
Heh heh heh ... we are jolly funny today, eh?\r\n;Heh heh heh ... we are jolly funny today, eh?\r\n
Heh heh heh... we are jolly funny today, eh?\r\n;Heh heh heh... we are jolly funny today, eh?\r\n
here;here
Here:\r\n;Here:\r\n
Hit percent: %.2f%% (%d/%d)\r\n;Hit percent: %.2f%% (%d/%d)\r\n
Hitpoints: [&g%d&0], Fame: [&g%d&0], Extra Rooms: [&g%d&0]\r\n;Hitpoints: [&g%d&0], Fame: [&g%d&0], Extra Rooms: [&g%d&0]\r\n
Holds %d items.\r\n;Holds %d items.\r\n
Holds: %d items\r\n;Holds: %d items\r\n
Home room: &g%d&0 %s\r\n;Home room: &g%d&0 %s\r\n
Hostile flag forgiven.\r\n;Hostile flag forgiven.\r\n
How can you be ready?  You're fighting for your life!\r\n;How can you be ready?  You're fighting for your life!\r\n
How can you do that, you're blind!\r\n;How can you do that, you're blind!\r\n
How many ranks would you like to have (2-%d)?\r\n;How many ranks would you like to have (2-%d)?\r\n
Hunger: %d, Thirst: %d, Drunk: %d\r\n;Hunger: %d, Thirst: %d, Drunk: %d\r\n
Icon %d changed to color code %s.\r\n;Icon %d changed to color code %s.\r\n
Icon %d changed to type %s.\r\n;Icon %d changed to type %s.\r\n
Icon %d changed to: %s%s&0 %s\r\n;Icon %d changed to: %s%s&0 %s\r\n
Icons copied from %s %d.\r\n;Icons copied from %s %d.\r\n
Icons must begin with a color code.\r\n;Icons must begin with a color code.\r\n
Icons:\r\n;Icons:\r\n
Identify what object?\r\n;Identify what object?\r\n
Identify what?\r\n;Identify what?\r\n
If you ignore yourself, who will you have left to talk to?\r\n;If you ignore yourself, who will you have left to talk to?\r\n
If you use an underline in a rank name, you must end it with \t&0.\r\n;If you use an underline in a rank name, you must end it with \t&0.\r\n
If you want to check what channels you're on, use /list.\r\n;If you want to check what channels you're on, use /list.\r\n
If you want to terrify yourself, just think back on whether or not you've accomplished all your life goals.\r\n;If you want to terrify yourself, just think back on whether or not you've accomplished all your life goals.\r\n
If you wish to include your orders in a sentence, you must include the word in that sentence.\r\nFormat: command <target> <command> [sentence including command]\r\n;If you wish to include your orders in a sentence, you must include the word in that sentence.\r\nFormat: command <target> <command> [sentence including command]\r\n
Immortal empires cannot trade.\r\n;Immortal empires cannot trade.\r\n
Immortals cannot use ignore.\r\n;Immortals cannot use ignore.\r\n
Imported alias '%s'.\r\n;Imported alias '%s'.\r\n
Imported fight message settings.\r\n;Imported fight message settings.\r\n
Imported fprompt.\r\n;Imported fprompt.\r\n
Imported ignores.\r\n;Imported ignores.\r\n
Imported preferences.\r\n;Imported preferences.\r\n
Imported prompt.\r\n;Imported prompt.\r\n
Imported recolors.\r\n;Imported recolors.\r\n
In order to do that you need to be in the territory of an empire with %s.\r\n;In order to do that you need to be in the territory of an empire with %s.\r\n
Inflict weakness upon whom?\r\n;Inflict weakness upon whom?\r\n
Information for %s:\r\n;Information for %s:\r\n
Instance \tc%d\t0: [\tg%d\t0] \ty%s\t0, Main Room: [\tg%d\t0], Flags: \tc%s\t0\r\n;Instance \tc%d\t0: [\tg%d\t0] \ty%s\t0, Main Room: [\tg%d\t0], Flags: \tc%s\t0\r\n
Instance added at %s.\r\n;Instance added at %s.\r\n
Instance limit: [&c%d&0/&c%d&0], Player limit: [&c%d&0], Reset time: [&c%s&0]\r\n;Instance limit: [&c%d&0/&c%d&0], Player limit: [&c%d&0], Reset time: [&c%s&0]\r\n
Instance of %s deleted.\r\n;Instance of %s deleted.\r\n
Interaction %d exclusion code changed to '%c'.\r\n;Interaction %d exclusion code changed to '%c'.\r\n
Interaction %d exclusion code removed.\r\n;Interaction %d exclusion code removed.\r\n
Interaction %d percent changed to %.2f.\r\n;Interaction %d percent changed to %.2f.\r\n
Interaction %d quantity changed to %d.\r\n;Interaction %d quantity changed to %d.\r\n
Interaction %d type changed to %s.\r\n;Interaction %d type changed to %s.\r\n
Interaction %d vnum changed to [%d] %s.\r\n;Interaction %d vnum changed to [%d] %s.\r\n
Interactions copied from %s %d.\r\n;Interactions copied from %s %d.\r\n
Invalid '%s' number.\r\n;Invalid '%s' number.\r\n
Invalid %s command.\r\n;Invalid %s command.\r\n
Invalid %s number.\r\n;Invalid %s number.\r\n
Invalid %s vnum '%s'.\r\n;Invalid %s vnum '%s'.\r\n
Invalid ability '%s'.\r\n;Invalid ability '%s'.\r\n
Invalid ability vnum '%s'.\r\n;Invalid ability vnum '%s'.\r\n
Invalid adventure vnum '%s'.\r\n;Invalid adventure vnum '%s'.\r\n
Invalid affect flag '%s'.\r\n;Invalid affect flag '%s'.\r\n
Invalid amount '%s'.\r\n;Invalid amount '%s'.\r\n
Invalid amount of time!\r\n;Invalid amount of time!\r\n
Invalid apply number.\r\n;Invalid apply number.\r\n
Invalid apply type '%s'.\r\n;Invalid apply type '%s'.\r\n
Invalid apply type.\r\n;Invalid apply type.\r\n
Invalid apply.\r\n;Invalid apply.\r\n
Invalid archetype vnum '%s'.\r\n;Invalid archetype vnum '%s'.\r\n
Invalid argument '%s', expecting a number.\r\n;Invalid argument '%s', expecting a number.\r\n
Invalid argument '%s', expecting true/false.\r\n;Invalid argument '%s', expecting true/false.\r\n
Invalid attach type '%s'.\r\n;Invalid attach type '%s'.\r\n
Invalid banner color (HELP COLOR) or too many color codes.\r\n;Invalid banner color (HELP COLOR) or too many color codes.\r\n
Invalid building vnum '%s'.\r\n;Invalid building vnum '%s'.\r\n
Invalid building vnum. Old value restored.\r\n;Invalid building vnum. Old value restored.\r\n
Invalid building/room vnum '%s'.\r\n;Invalid building/room vnum '%s'.\r\n
Invalid channel name.\r\n;Invalid channel name.\r\n
Invalid choice '%s'.\r\n;Invalid choice '%s'.\r\n
Invalid class command.\r\n;Invalid class command.\r\n
Invalid coin type. Specify an empire name or 'miscellaneous'.\r\n;Invalid coin type. Specify an empire name or 'miscellaneous'.\r\n
Invalid component '%s'.\r\n;Invalid component '%s'.\r\n
Invalid component flag '%s'.\r\n;Invalid component flag '%s'.\r\n
Invalid component type '%s'.\r\n;Invalid component type '%s'.\r\n
Invalid custom message number.\r\n;Invalid custom message number.\r\n
Invalid custom message type '%s'.\r\n;Invalid custom message type '%s'.\r\n
Invalid cycle number.\r\n;Invalid cycle number.\r\n
Invalid destination.\r\n;Invalid destination.\r\n
Invalid direction '%s'.\r\n;Invalid direction '%s'.\r\n
Invalid direction.\r\n;Invalid direction.\r\n
Invalid distance '%s'.\r\n;Invalid distance '%s'.\r\n
Invalid empire '%s'.\r\n;Invalid empire '%s'.\r\n
Invalid empire adjective.\r\n;Invalid empire adjective.\r\n
Invalid empire name.\r\n;Invalid empire name.\r\n
Invalid empire.\r\n;Invalid empire.\r\n
Invalid entrance portal vnum '%s'.\r\n;Invalid entrance portal vnum '%s'.\r\n
Invalid evolution number.\r\n;Invalid evolution number.\r\n
Invalid exclusion code (must be a letter, 'none').\r\n;Invalid exclusion code (must be a letter, 'none').\r\n
Invalid exclusion code (must be a letter, or leave it blank).\r\n;Invalid exclusion code (must be a letter, or leave it blank).\r\n
Invalid exit number.\r\n;Invalid exit number.\r\n
Invalid exit portal vnum '%s'.\r\n;Invalid exit portal vnum '%s'.\r\n
Invalid extra desc number.\r\n;Invalid extra desc number.\r\n
Invalid faction '%s'.\r\n;Invalid faction '%s'.\r\n
Invalid field. You can change: type, quantity, vnum, percent, exclusion\r\n;Invalid field. You can change: type, quantity, vnum, percent, exclusion\r\n
Invalid field.\r\n;Invalid field.\r\n
Invalid flag '%s'.\r\n;Invalid flag '%s'.\r\n
Invalid from-island '%s'.\r\n;Invalid from-island '%s'.\r\n
Invalid gear number.\r\n;Invalid gear number.\r\n
Invalid gear slot '%s'.\r\n;Invalid gear slot '%s'.\r\n
Invalid icon number.\r\n;Invalid icon number.\r\n
Invalid instance command.\r\n;Invalid instance command.\r\n
Invalid instance number '%s'.\r\n;Invalid instance number '%s'.\r\n
Invalid instance number %d.\r\n;Invalid instance number %d.\r\n
Invalid interaction number.\r\n;Invalid interaction number.\r\n
Invalid interaction type '%s'.\r\n;Invalid interaction type '%s'.\r\n
Invalid interlink code.\r\n;Invalid interlink code.\r\n
Invalid key %s in %s configs.\r\n;Invalid key %s in %s configs.\r\n
Invalid level '%s'.\r\n;Invalid level '%s'.\r\n
Invalid level.\r\n;Invalid level.\r\n
Invalid limit '%s'.\r\n;Invalid limit '%s'.\r\n
Invalid limit.\r\n;Invalid limit.\r\n
Invalid linking rule number.\r\n;Invalid linking rule number.\r\n
Invalid list position %d.\r\n;Invalid list position %d.\r\n
Invalid material '%s'.\r\n;Invalid material '%s'.\r\n
Invalid mob vnum '%s'.\r\n;Invalid mob vnum '%s'.\r\n
Invalid mob vnum %d.\r\n;Invalid mob vnum %d.\r\n
Invalid mobile vnum '%s'.\r\n;Invalid mobile vnum '%s'.\r\n
Invalid mudstats option.\r\n;Invalid mudstats option.\r\n
Invalid name.\r\n;Invalid name.\r\n
Invalid number of lines.\r\n;Invalid number of lines.\r\n
Invalid number to retrieve.\r\n;Invalid number to retrieve.\r\n
Invalid numerical argument '%s'.\r\n;Invalid numerical argument '%s'.\r\n
